DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Luxembourg,2015,80.0,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Luxembourg,2016,80.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Luxembourg,2017,79.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Luxembourg,2018,80.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Luxembourg,2019,80.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Luxembourg,2020,79.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Luxembourg,2021,80.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Luxembourg,2022,80.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2012,68.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2013,69.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2014,69.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2015,69.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2016,69.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2017,69.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2018,70.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2019,70.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2020,70.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2021,68.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2022,69.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Latvia,2023,70.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2012,78.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2013,79.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2014,79.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2015,79.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2016,80.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2017,80.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2018,80.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2019,81.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2020,80.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2021,80.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2022,80.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Malta,2023,81.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2012,79.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2013,79.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2014,80.0,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2015,79.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2016,80.0,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2017,80.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2018,80.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2019,80.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2020,79.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2021,79.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2022,80.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Netherlands,2023,80.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2012,79.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2013,79.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2014,80.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2015,80.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2016,80.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2017,81.0,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2018,81.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2019,81.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2020,81.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2021,81.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2022,80.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Norway,2023,81.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2012,72.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2013,73.0,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2014,73.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2015,73.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2016,73.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2017,73.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2018,73.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2019,74.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2020,72.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2021,71.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2022,73.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Poland,2023,74.6,ep,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2012,77.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2013,77.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2014,78.0,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2015,78.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2016,78.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2017,78.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2018,78.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2019,78.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2020,78.0,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2021,78.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2022,78.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Portugal,2023,79.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2012,70.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2013,71.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2014,71.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2015,71.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2016,71.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2017,71.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2018,71.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2019,71.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2020,70.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2021,69.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2022,71.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Romania,2023,72.6,e,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2013,80.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2014,80.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2015,80.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2016,80.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2017,80.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2018,80.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2019,81.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2020,80.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2021,81.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2022,81.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Sweden,2023,81.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2012,77.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2013,77.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2014,78.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2015,77.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2016,78.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2017,78.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2018,78.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2019,78.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2020,77.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2021,77.7,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2022,78.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovenia,2023,79.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2012,72.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2013,72.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2014,73.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2015,73.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2016,73.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2017,73.8,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2018,73.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2019,74.3,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2020,73.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2021,71.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2022,73.6,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,Slovakia,2023,74.9,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,United Kingdom,2012,79.1,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,United Kingdom,2013,79.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,United Kingdom,2014,79.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,United Kingdom,2015,79.2,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,United Kingdom,2016,79.4,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,United Kingdom,2017,79.5,,
ESTAT:TPS00208(1.0),04/07/25 23:00:00,Annual,Year,Males,Life expectancy in absolute value at birth,United Kingdom,2018,79.5,,
