DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2013,248.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2014,285.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2015,296.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2016,248.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2017,272.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2018,287.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2019,328.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2020,344.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2021,370.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Luxembourg,2022,400.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2012,249.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2013,188.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2014,202.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2015,196.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2016,201.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2017,220.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2018,221.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2020,333.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2021,357.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Latvia,2022,384.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2012,29.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2013,32.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2014,34.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2015,35.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2016,38.6,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2017,39.6,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2018,44.2,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2019,51.7,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2020,55.2,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2021,60.1,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Malta,2022,60.8,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2012,2428.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2013,2504.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2014,2449.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2015,2442.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2016,2470.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2017,2515.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2018,2677.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2019,2844.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2020,3046.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2021,3298.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Netherlands,2022,3767.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2012,5516.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2013,5643.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2014,5150.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2015,4927.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2016,4915.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2017,5100.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2018,5147.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2019,5258.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2020,4939.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2021,5343.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Norway,2022,5531.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2012,2144.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2013,2315.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2014,2506.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2015,2623.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2016,2713.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2017,3124.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2018,3494.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2019,3913.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2020,4046.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2021,4423.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2022,4928.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Poland,2023,6013.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Portugal,2012,645.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Portugal,2013,707.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Portugal,2014,734.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Portugal,2015,707.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2014,536.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2015,568.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2016,566.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2017,642.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2018,737.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2019,908.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2020,909.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2021,935.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Romania,2022,1091.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Serbia,2013,19.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Serbia,2014,21.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Serbia,2015,22.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Serbia,2017,24.4,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Serbia,2019,28.3,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Serbia,2020,27.8,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Serbia,2021,30.5,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Serbia,2022,34.9,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2012,7558.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2013,7997.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2014,7952.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2015,8159.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2016,8480.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2017,8242.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2018,8129.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2019,8102.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2020,8294.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2021,8798.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Sweden,2022,8605.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2012,353.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2013,346.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2014,372.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2015,330.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2016,350.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2017,350.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2018,368.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2019,387.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2020,421.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2021,452.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2022,501.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovenia,2023,524.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2013,327.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2014,368.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2015,386.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2016,409.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2017,450.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2018,494.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2019,590.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2020,614.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2021,627.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Slovakia,2022,721.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Türkiye,2012,1474.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Türkiye,2013,1412.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Türkiye,2014,1339.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Türkiye,2015,1565.3,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,Türkiye,2016,1944.8,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2012,7139.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2013,6610.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2014,5103.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2015,7186.1,b,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2016,5356.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2017,5007.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2018,5936.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2019,6145.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood education,United Kingdom,2020,6021.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2012,220.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2013,257.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2014,312.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2015,329.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2016,360.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2017,398.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2018,438.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2019,263.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2020,542.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2021,556.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Austria,2022,640.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bosnia and Herzegovina,2016,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bosnia and Herzegovina,2017,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bosnia and Herzegovina,2018,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bosnia and Herzegovina,2019,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bosnia and Herzegovina,2020,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bosnia and Herzegovina,2021,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2012,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2013,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2014,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2015,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2016,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2017,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2018,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2019,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2020,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2021,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2022,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Bulgaria,2023,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2012,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2013,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2014,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2015,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2016,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2017,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2018,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2019,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2020,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2021,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Switzerland,2022,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2012,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2013,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2015,2.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2016,2.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2017,2.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2018,2.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2019,3.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2020,3.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2021,2.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Early childhood educational development,Cyprus,2022,2.8,,
